plid,centerX,centerY,area,code,dry,elev,slope,aspect,twi,distCcfp,distEwfp,distEwfpO,hhid,rgid,villid,geoDist,ifCcfp,ifCcfpO
11923,379214.1422,3455248.595,1.737078,60,0,711,5.414,231.781,10.997,465.637135,4.595196,4.595196,1442,133,2,148.0977613,0,0
11924,379124.814,3455203.37,2.365566,60,0,709,1.739,167.23,0.001,461.789439,0,0,1438,133,2,103.1202865,0,0
11925,379126.3303,3455174.089,2.475112,60,0,710,3.477,157.619,10.334,506.263808,0,0,1434,133,2,181.2539537,0,0
11926,379213.8821,3455198.76,1.781716,60,0,714,7.564,218.363,9.933,496.952739,1.52102,1.52102,1438,133,2,141.0890989,0,0
11928,374641.7348,3454952.719,0.624488,61,1,794,15.148,63.221,7.172,101.201325,0.378319,0.378319,1976,121,2,854.3833488,0,0
11929,374707.7763,3454896.442,0.534566,61,1,799,12.221,70.521,9.96,77.262163,3.730881,3.730881,1969,121,2,804.2378665,0,0
11930,374694.2399,3454840.114,0.767141,61,1,806,12.208,76.076,8.862,42.381594,1.738954,1.738954,1919,120,2,397.9285613,0,0
11931,374995.2996,3454949.562,1.203526,60,0,774,4.762,72.336,6.202,26.84061,15.737209,15.737209,1904,120,2,69.13414996,0,0
11932,374913.7626,3454969.272,1.179302,61,1,777,4.84,79.121,6.044,17.300578,18.872978,18.872978,1904,120,2,125.4352267,0,0
11933,375109.4051,3456100.233,0.708702,69,1,850,13.991,185.623,9.709,197.338418,1.517036,1.517036,1945,116,2,500.3847221,1,1
11934,375107.8722,3456072.197,0.781526,69,1,843,12.128,181.412,10.24,173.252761,2.368573,2.368573,1945,116,2,471.1756626,1,1
11935,375113.47,3456155.603,0.773004,69,1,869,10.304,190.093,9.522,281.507137,0,0,1944,116,2,636.1095896,0,0
11936,374770.1834,3454814.729,0.396607,69,1,790,7.314,46.119,9.796,1.449477,2.757834,2.757834,1914,120,2,95.22562027,0,0
11937,377926.5592,3455159.951,0.295805,69,0,686,8.985,177.249,5.945,43.807363,3.231097,3.231097,1439,133,2,698.7396667,0,0
11938,377428.051,3455488.236,1.369586,60,0,671,3.219,142.472,0.001,499.509824,64.996179,64.996179,1853,130,2,175.8090256,0,0
11939,377632.8928,3455310.919,1.07045,61,1,666,3.091,113.153,6.108,217.114418,54.211684,54.211684,1833,131,2,466.1002092,0,0
11940,377831.8162,3454587.012,0.647461,69,0,669,8.109,57.727,7.557,350.349549,25.181303,25.181303,1539,118,2,404.8189706,0,0
11941,377837.2342,3454595.894,0.869975,69,0,669,8.109,57.727,7.557,343.15952,24.311514,24.311514,1539,118,2,414.5329672,0,0
12049,376765.4193,3455854.232,0.497876,69,0,717,8.973,123.43,6.196,813.798394,2.246919,2.246919,1788,122,2,22.64986279,1,1
12050,376844.8532,3455808.697,2.061719,69,0,713,5.64,60.499,7.351,864.439326,8.531601,8.531601,1790,122,2,73.65779133,0,0
12051,376814.4627,3455806.613,1.017206,69,0,707,6.574,76.827,7.488,924.910128,2.142983,2.142983,1790,122,2,108.4241758,0,0
12052,376783.9746,3455857.006,1.944707,69,0,710,6.259,70.354,7.711,885.563461,4.548901,4.548901,1790,122,2,87.39567621,0,0
12053,377007.1271,3457229.199,0.687281,60,0,748,1.675,169.055,0.001,8.104236,2.646937,2.646937,1738,114,2,316.7780736,0,0
12054,376935.251,3457781.44,3.537937,61,1,804,7.08,197.266,6.833,144.264076,15.710606,15.710606,1708,113,2,126.2963823,0,0
12055,377048.9383,3457899.292,1.179606,61,1,808,12.382,212.421,8.883,50.017331,1.767413,1.767413,1718,113,2,64.96886355,0,0
12056,378059.5816,3456097.922,1.809226,60,0,706,2.386,196.76,11.414,516.736,1.566688,1.566688,1665,119,2,276.7477888,0,0
12057,378327.0346,3456431.204,0.894043,61,1,735,12.745,188.203,7.103,416.53989,12.677501,12.677501,1559,125,2,228.6187417,0,0
12058,379130.9633,3454370.829,0.825973,69,0,653,5.156,190.922,0.001,415.092691,27.041124,27.041124,1348,134,2,20.95564756,1,1
12059,378932.2519,3454675.575,0.810164,69,0,682,3.955,273.317,5.647,142.28047,4.195607,4.195607,1353,134,2,98.40644008,1,1
12060,378158.1433,3455217.674,0.288612,69,0,688,4.474,225.216,9.814,49.307894,1.745941,1.745941,1429,127,2,278.4682964,1,1
12167,378596.4941,3456782.666,0.325373,61,1,756,8.828,148.677,10.814,186.028648,5.0134,5.0134,1444,133,2,1682.613849,1,1
12168,377676.3058,3456161.12,0.945817,69,0,699,9.036,147.845,7.488,678.941415,17.855853,17.855853,1685,123,2,115.0355375,0,0
12169,377593.8046,3455759.634,1.346425,61,1,682,5.81,245.624,6.772,434.381745,9.085324,9.085324,1678,123,2,340.5934323,0,0
90001,374653.9529,3457212.671,1.077850967,99,1,968,13.84811974,187.8018494,9.892824173,0,10.15013867,10.15013867,1755,114,2,2551.201412,1,1
90002,374043.5996,3457029.169,1.530462524,99,1,970,11.03422546,93.09926605,6.877610207,0,8.609508438,8.609508438,1427,127,2,4354.070654,1,1
90003,374294.9324,3457215.72,1.203953189,99,1,964,15.02511978,156.6861572,10.52895069,0,14.06270811,14.06270811,1706,113,2,2790.742648,1,1
90004,374447.9709,3456890.723,1.738323472,99,0,941,6.778779507,276.0282898,6.630810738,0,14.3695857,14.3695857,1712,113,2,2702.697353,1,1
90005,374153.7294,3456698.549,1.691458406,99,1,951,9.715989113,63.77603912,7.934803009,0,20.7509911,20.7509911,1897,129,2,628.8282035,1,1
90006,375030.8646,3456631.314,1.424932045,99,0,951,10.14733982,196.1716461,8.424006462,0,15.93419048,15.93419048,1955,116,2,954.2220641,1,1
90007,375481.2307,3455936.492,1.807500279,99,1,857,13.38723946,181.6141815,6.482734203,0,30.42172497,30.42172497,1937,116,2,366.6305073,1,1
90008,373561.2369,3455412.94,2.016569727,99,1,877,13.23428249,91.94967651,11.11225796,0,13.94234678,13.94234678,1455,133,2,5322.148688,1,1
90009,373890.8834,3455439.16,1.621336931,99,0,840,3.898710251,45.11591721,7.448439598,0,10.86147128,10.86147128,1424,127,2,4227.698371,1,1
90010,374922.6549,3454993.215,1.805684622,99,0,770,10.60593033,270.6737671,7.201897621,0,27.45944856,27.45944856,1425,127,2,2910.017963,1,1
90011,374433.6239,3454756.703,0.942252524,99,1,842,12.62141228,75.96297455,10.17789745,0,11.67191942,11.67191942,1353,134,2,4600.239853,1,1
90012,374816.9601,3454688.668,3.788840175,99,0,790,7.578557014,53.11964417,10.68916988,0,11.4051251,11.4051251,1912,120,2,86.6314207,1,1
90013,376182.0272,3454072.675,1.847432112,99,0,734,15.49263096,50.31574631,11.43589211,0,12.88843703,12.88843703,1501,126,2,1172.161984,1,1
90014,375064.1672,3454748.341,2.30759828,99,0,780,8.893779755,17.27141953,7.774908066,0,16.06281011,16.06281011,1764,117,2,2469.000351,1,1
90015,375086.8194,3455881.817,1.902875376,99,1,826,1.871764302,265.3616028,6.455080032,0,15.68925686,15.68925686,1414,127,2,3377.026315,1,1
90017,378758.3377,3454623.377,1.682802552,99,0,657,8.461159706,185.3949432,0.001,0,9.35327829,9.35327829,1353,134,2,286.9084963,1,1
90018,376920.8045,3453719.923,1.16030245,99,0,716,7.56436491,347.4309082,10.87424755,0,12.77724031,12.77724031,1425,127,2,1924.583637,1,1
90019,376841.8362,3453483.802,2.003563552,99,0,742,6.995325565,18.43221855,9.948279381,0,11.30923881,11.30923881,1418,127,2,1846.015628,1,1
90020,377825.37,3453402.475,3.871169696,99,1,783,20.3631134,257.2700195,7.681261063,0,20.19671326,20.19671326,1725,114,2,3915.907642,1,1
90021,376816.5802,3458602.413,1.362256257,99,0,915,8.46369648,149.1152344,8.437050819,0,22.50304086,22.50304086,1720,113,2,722.0588698,1,1
90022,376719.6401,3458067.556,2.469487262,99,1,848,17.44259453,123.2655106,5.320719719,0,12.35969031,12.35969031,1732,114,2,878.6061786,1,1
90023,377211.2609,3457882.8,2.011657383,99,1,846,18.18471909,246.1720886,6.708405972,0,18.06528635,18.06528635,1945,116,2,3177.259107,1,1
90024,376606.1913,3457866.755,2.172988185,99,0,809,10.52709293,157.4638824,12.08011341,0,21.8549158,21.8549158,1706,113,2,428.2867645,1,1
90025,377528.0197,3458063.418,4.226261722,99,1,865,13.22219563,172.9300995,7.945661545,0,17.12401354,17.12401354,1748,114,2,551.6905237,1,1
90026,376781.2376,3457540.655,1.630613217,99,0,779,11.95776653,64.49098969,7.758426666,0,14.85665136,14.85665136,1740,114,2,516.4216553,1,1
90027,376890.427,3457577.464,1.188782103,99,1,774,7.660963058,191.2143707,7.403244495,0,11.20317312,11.20317312,1728,114,2,378.0826861,1,1
90028,376865.7967,3457287.628,1.672960727,99,0,754,7.885543346,87.75476837,0.001,0,17.10510216,17.10510216,1348,134,2,3704.758404,1,1
90029,379554.2204,3457897.5,3.539881748,99,1,890,19.25882149,141.1842194,6.623700142,0,28.272946,28.272946,1591,132,2,86.6446499,1,1
90030,379975.4247,3457834.546,1.22290322,99,1,895,18.14797211,220.7236176,6.584016323,0,16.06910566,16.06910566,1589,132,2,343.8493858,1,1
90031,379800.7446,3457619.927,1.163227469,99,0,859,7.292712688,294.8029175,9.120605469,0,12.92247539,12.92247539,1905,120,2,5670.487971,1,1
90032,378393.1032,3456872.337,0.925444691,99,0,787,12.08156967,116.3676376,7.921728611,0,13.07680763,13.07680763,1348,134,2,2613.497017,1,1
90033,379451.6509,3457354.538,1.27089799,99,0,820,1.675611496,129.2538452,0.001,0,19.15922156,19.15922156,1755,114,2,2360.398291,1,1
90034,379537.8836,3457367.869,0.943038211,99,0,828,10.10876942,249.1236115,10.70695972,0,9.753212998,9.753212998,1788,122,2,3162.877754,1,1
90035,378008.6166,3455312.061,1.712079907,99,0,696,5.384262085,256.0279236,6.970363617,0,9.395116672,9.395116672,1427,127,2,16.72340656,1,1
90036,377798.0094,3454994.154,0.962863284,99,0,658,3.759368181,146.8313141,0.001,0,35.57642323,35.57642323,1713,113,2,2974.09841,1,1
90206,375940.7208,3456247.868,1.008518515,99,0,823,7.473828316,127.7018509,9.34223175,0,23.70596087,23.70596087,1725,114,2,1606.246893,1,1
90207,376653.8095,3453711.103,1.148719973,99,0,738,9.557079315,56.72140884,8.462291718,0,20.03900982,20.03900982,1423,127,2,2457.211881,1,1
90208,378060.9064,3455116.52,1.489473094,99,0,682,3.078433275,219.1079559,10.79769897,0,25.21683189,25.21683189,1423,127,2,430.3846497,1,1
90209,377527.0894,3453640.476,3.603193157,99,1,718,7.700615406,322.7475891,12.63419247,0,9.010314381,9.010314381,1712,113,2,4343.658053,1,1
90210,377622.3591,3453433.011,1.639857958,99,0,738,2.650710821,312.3705444,0.001,0,10.19232721,10.19232721,1468,126,2,486.9059297,1,1
90211,378024.9038,3455481.261,4.415919393,99,1,698,5.938400269,259.786499,8.979564667,0,21.7273069,21.7273069,1424,127,2,556.4961688,1,1
90212,379709.0867,3454777.421,1.461406039,99,0,743,9.570770264,231.3457947,9.148048401,0,15.67747218,15.67747218,1366,134,2,806.2673637,1,1
90230,379547.1281,3457390.604,0.93706975,99,0,824,8.356547356,254.4273376,11.42623425,0,8.262151808,8.262151808,1416,127,2,2366.434017,1,1
90231,379608.4506,3457303.311,0.741483101,99,1,832,12.13619328,271.8100281,9.119822502,0,5.586900757,5.586900757,1955,116,2,4965.819419,1,1
90234,376916.7605,3453639.066,0.743088277,99,0,718,6.658138752,332.2779236,7.901485443,0,15.97159394,15.97159394,1503,126,2,417.1782864,1,1
90235,376918.9594,3453747.43,0.851545502,99,0,712,7.714817047,341.4343262,11.08853436,0,11.66492443,11.66492443,1763,117,2,1961.682486,1,1
90249,374072.0726,3456977.878,1.396148762,99,1,970,11.03422546,93.09926605,6.877610207,0,17.33789198,17.33789198,1894,129,2,57.29401636,1,1
90258,378026.1361,3455077.887,1.45972454,99,0,682,3.078433275,219.1079559,10.79769897,0,18.3022814,18.3022814,1423,127,2,431.4194739,1,1
90282,376643.8723,3453633.662,1.195753587,99,1,736,8.779972076,68.53794098,8.192655563,0,8.300372753,8.300372753,1486,126,2,553.0808649,1,1
90283,376651.5746,3453678.927,0.755607276,99,0,743,11.45181274,65.14221954,7.750865459,0,9.020728345,9.020728345,1366,134,2,2654.274027,1,1
90299,374265.2484,3457165.131,0.941195553,99,1,958,13.80125904,145.4185181,11.03436375,0,6.380072439,6.380072439,1421,127,2,4088.110115,1,1
90300,374236.57,3457169.47,1.137266405,99,1,961,16.08932686,161.7392273,9.766542435,0,18.66953109,18.66953109,1713,113,2,2745.043773,1,1
90316,375110.2875,3455866.051,1.592241109,99,0,827,2.572309971,307.9436951,7.148227215,0,13.29488813,13.29488813,1740,114,2,2658.463687,1,1
90323,376854.5451,3453439.267,1.606013467,99,0,746,7.75362587,94.7461853,9.60296917,0,20.34558812,20.34558812,1503,126,2,615.0549375,1,1
90325,379513.8549,3457265.017,1.27972441,99,0,820,2.15560627,199.1770477,14.69818306,0,7.176743933,7.176743933,1757,114,2,2245.057407,1,1
90326,379460.728,3457367.052,1.089706873,99,0,820,3.672898531,287.6624146,0.001,0,7.450796594,7.450796594,1479,126,2,4256.886663,1,1
90383,377996.7704,3455304.711,1.059363097,99,0,694,1.89127183,125.585434,6.455080032,0,10.84100241,10.84100241,1427,127,2,37.79137067,1,1
90384,378043.5737,3455259.913,1.68181312,99,0,695,3.990902901,229.1008606,7.469976902,0,14.06037894,14.06037894,1427,127,2,9.217532686,1,1
90385,378805.1587,3454734.164,0.748982487,99,0,664,5.957435131,152.4667969,8.245872498,0,10.38065319,10.38065319,1922,120,2,3774.816011,1,1
90386,378761.5921,3454601.415,0.83643907,99,0,655,9.40790844,215.0877228,0.001,0,10.76783527,10.76783527,1725,114,2,3060.641554,1,1
90387,378754.0248,3454725.789,1.186695283,99,0,661,7.044764996,172.1127472,0.001,0,9.741986851,9.741986851,1427,127,2,953.8632828,1,1
90423,373569.7356,3455397.167,0.798818478,99,1,871,13.62334347,97.47342682,7.271305561,0,8.809808002,8.809808002,1424,127,2,4536.472598,1,1
90424,373541.1407,3455305.129,1.020252305,99,1,871,10.9714613,74.72869873,12.65028477,0,14.2896353,14.2896353,1732,114,2,4193.968338,1,1
90425,373581.2426,3455357.056,1.286951431,99,1,877,13.23428249,91.94967651,11.11225796,0,13.99141891,13.99141891,1713,113,2,4207.410653,1,1
90429,374586.226,3454816.902,1.259072495,99,1,818,9.801795006,73.43820953,10.73469639,0,11.10333852,11.10333852,1712,113,2,3907.463505,1,1
90430,374520.2986,3454843.11,1.102063275,99,1,825,10.28482056,63.4718895,9.988173485,0,8.42639632,8.42639632,1751,114,2,3708.414545,1,1
90431,374513.6427,3454745.08,1.021338822,99,1,836,11.67171001,71.35751343,10.19262981,0,7.991011876,7.991011876,1588,132,2,6151.781866,1,1
90432,374471.1145,3454810.341,0.83834163,99,1,842,12.62141228,75.96297455,10.17789745,0,11.01298981,11.01298981,1748,114,2,3946.838592,1,1
90468,376588.0679,3457914.201,2.726385677,99,0,816,11.06561756,162.805191,12.17804718,0,8.181820609,8.181820609,1706,113,2,450.7503768,1,1
90469,376571.5565,3457915.812,0.832116849,99,0,811,10.02131748,145.1730347,13.33762646,0,16.40005909,16.40005909,1706,113,2,433.2072236,1,1
90486,376153.4932,3454028.066,2.401564971,99,0,749,11.4202528,55.87262726,10.41521645,0,14.44870879,14.44870879,1501,126,2,1216.56226,1,1
90487,376206.7741,3454076.462,1.657115821,99,0,722,15.36573887,45.22724152,11.52661514,0,7.913925675,7.913925675,1487,126,2,400.2921147,1,1
90509,374606.8168,3457191.309,1.083908465,99,1,970,16.10237122,164.4154205,6.325456619,0,9.737400734,9.737400734,1726,114,2,2667.352169,1,1
90510,374612.4765,3457209.461,1.671719895,99,1,957,10.43429756,202.749939,11.00124454,0,12.4194781,12.4194781,1730,114,2,2692.673821,1,1
90511,374569.6945,3457142.069,1.271491231,99,1,963,10.31591129,209.6503906,11.27751064,0,22.52145462,22.52145462,1479,126,2,4084.028333,1,1
90512,374638.9033,3457203.449,1.042695231,99,1,968,13.84811974,187.8018494,9.892824173,0,15.90112333,15.90112333,1739,114,2,2539.396062,1,1
90513,379784.8821,3457675.028,1.218482067,99,0,849,3.127694845,255.7082977,0.001,0,11.83575774,11.83575774,1479,126,2,4697.207362,1,1
90514,379816.7568,3457645.52,0.788066456,99,0,854,5.941744804,262.0699158,13.6043148,0,11.96448937,11.96448937,1423,127,2,2696.77022,1,1
90515,379795.0805,3457662.044,1.994819874,99,1,854,5.751865864,286.4769592,10.27648354,0,5.824336544,5.824336544,1510,126,2,5030.418072,1,1
90516,379827.4773,3457704.99,0.865597334,99,0,857,6.847954273,281.8253174,11.36799622,0,13.27460977,13.27460977,1424,127,2,3264.649802,1,1
90530,376890.797,3457319.785,1.426044754,99,0,758,12.48120117,86.10830688,6.96645546,0,15.39962596,15.39962596,1429,127,2,2442.694505,1,1
90531,376938.3639,3457318.101,0.794742962,99,0,755,9.939167023,79.01185608,8.732830048,0,10.37588108,10.37588108,1425,127,2,2098.715995,1,1
90532,376993.241,3457251.967,1.007628281,99,0,749,2.902995348,105.7837753,0.001,0,10.77133479,10.77133479,1479,126,2,3391.143083,1,1
90533,376983.5044,3457335.578,1.440010197,99,0,751,6.439524174,81.61981964,0.001,0,18.04322243,18.04322243,1589,132,2,2777.102509,1,1
90552,378447.1683,3456941.772,1.070174875,99,1,797,15.72008705,120.878952,7.381029606,0,8.530136922,8.530136922,1926,120,2,4094.826856,1,1
90553,378404.4495,3457028.475,0.859357479,99,1,802,16.76182556,128.283844,7.214649677,0,8.753003983,8.753003983,1398,115,2,2551.436329,1,1
90554,378417.2072,3456981.526,0.834905414,99,0,790,13.34916115,129.3766479,7.835870266,0,18.14653139,18.14653139,1444,133,2,1893.004978,1,1
90555,378377.5409,3456952.588,0.952959464,99,1,797,15.72008705,120.878952,7.381029606,0,22.5792181,22.5792181,1444,133,2,1872.11931,1,1
90556,378394.0537,3456936.476,1.324447698,99,1,793,14.5916853,109.7775116,7.60814476,0,8.93205444,8.93205444,1444,133,2,1847.074891,1,1
90557,378436.8498,3456956.87,0.535443471,99,0,787,12.08156967,116.3676376,7.921728611,0,9.052392848,9.052392848,1444,133,2,1859.837685,1,1
90558,376846.4194,3457657.433,0.93461987,99,0,778,3.914462805,195.7884521,10.85981369,0,13.06365658,13.06365658,1705,113,2,211.1335431,1,1
90559,376801.1097,3457644.595,0.622907293,99,0,780,4.55173111,194.2761993,10.81009102,0,8.622217961,8.622217961,1710,113,2,143.1342562,1,1
90560,376874.1808,3457617.922,0.841774946,99,0,779,4.460247993,209.6074829,8.543026924,0,20.79033459,20.79033459,1710,113,2,126.0274967,1,1
90561,376865.4877,3457598.923,1.008840294,99,0,779,4.460247993,209.6074829,8.543026924,0,10.14371328,10.14371328,1709,113,2,172.6528615,1,1
90562,376901.2351,3457577.714,0.925848269,99,0,778,6.048830986,204.1636658,7.216284752,0,16.69271419,16.69271419,1386,115,2,3254.833322,1,1
90563,376887.0344,3457522.486,0.982324894,99,0,778,6.048830986,204.1636658,7.216284752,0,12.37799954,12.37799954,1444,133,2,3072.068349,1,1
90575,377769.2342,3454997.967,3.09211471,99,0,656,4.168739319,335.1553955,0.001,0,25.27996309,25.27996309,1460,126,2,1574.183397,1,1
90576,377737.167,3454948.115,1.613225599,99,0,660,2.423081875,111.2655945,0.001,0,14.86085744,14.86085744,1423,127,2,786.0470606,1,1
90577,377791.0514,3454975.31,0.955003087,99,1,656,4.168739319,335.1553955,0.001,0,16.27409171,16.27409171,1955,116,2,2881.87697,1,1
90597,374205.9035,3456764.888,0.635446807,99,0,943,4.756211758,73.17002106,8.673411369,0,11.02057437,11.02057437,1897,129,2,602.4106265,1,1
90598,374235.2292,3456780.134,1.686043855,99,0,944,6.113179207,52.15813828,9.204959869,0,21.06682821,21.06682821,1897,129,2,609.8857768,1,1
90599,374194.0082,3456720.179,2.434622192,99,0,947,7.682427883,58.4865303,8.631071091,0,25.68781798,25.68781798,1897,129,2,622.1024857,1,1
90600,374165.3902,3456711.915,1.048443159,99,0,956,10.39594173,64.02474976,7.857991695,0,12.32595852,12.32595852,1732,114,2,3147.18681,1,1
90611,379588.6652,3457879.229,2.108560354,99,1,878,13.05088806,134.2209015,7.105738163,0,16.55867978,16.55867978,1591,132,2,90.94007363,1,1
90612,379556.5545,3457878.809,2.039599942,99,1,897,21.54607582,142.1856689,6.173624039,0,17.42668792,17.42668792,1589,132,2,118.1294262,1,1
90629,377224.7486,3457879.226,0.928691532,99,1,827,19.24243164,237.7021332,6.160544395,0,7.94968467,7.94968467,1386,115,2,3405.348008,1,1
90630,377190.4918,3457878.231,2.0602979,99,1,827,19.24243164,237.7021332,6.160544395,0,18.27502318,18.27502318,1416,127,2,2827.608319,1,1
90631,377186.9503,3457867.136,1.931264377,99,1,832,18.54106712,238.2045746,6.930866241,0,18.71438917,18.71438917,1414,127,2,2869.250161,1,1
90632,377232.8368,3457937.215,1.164977396,99,1,846,18.18471909,246.1720886,6.708405972,0,12.1790407,12.1790407,1417,127,2,2951.494016,1,1
90633,374466.5887,3456900.427,2.862603379,99,0,948,8.089632988,298.9805298,6.050156593,0,9.012468514,9.012468514,1728,114,2,2773.279902,1,1
90634,374489.5853,3456866.688,2.184372379,99,0,945,8.190592766,276.3439026,6.182129383,0,25.24721502,25.24721502,1386,115,2,4195.563175,1,1
90635,374453.6448,3456949.648,1.368942306,99,0,940,7.114521503,286.0803528,7.414509773,0,14.03342378,14.03342378,1795,122,2,2063.211417,1,1
90636,376675.9265,3458221.59,1.316521803,99,0,859,13.31191444,123.9721451,5.467418671,0,10.39501362,10.39501362,1716,113,2,442.4830499,1,1
90637,376691.3829,3458176.561,1.555518763,99,1,855,15.89835835,125.368454,5.887097836,0,15.94780102,15.94780102,1716,113,2,417.3158884,1,1
90638,376738.4654,3458137.103,2.460796992,99,1,845,16.81030464,123.0283279,5.966121197,0,22.48124981,22.48124981,1716,113,2,384.7616399,1,1
90639,376807.4776,3458628.762,1.210635002,99,0,918,8.565725327,170.2305145,10.4837923,0,8.436171422,8.436171422,1720,113,2,731.3654645,1,1
90640,376848.6747,3458596.046,1.396643093,99,0,911,6.79671526,171.7454529,10.68080235,0,13.27279536,13.27279536,1720,113,2,693.4193381,1,1
90641,376786.3048,3458657.836,1.332625659,99,0,924,10.24427319,155.8417816,8.622442245,0,13.5704373,13.5704373,1720,113,2,782.2112676,1,1
90642,376794.1318,3458593.512,1.891331743,99,1,919,9.63409996,152.9664154,8.762210846,0,23.14631961,23.14631961,1720,113,2,748.5897836,1,1
90643,376815.785,3458586.739,1.2253331,99,0,912,8.053514481,149.7388611,7.498412132,0,17.94860577,17.94860577,1713,113,2,740.8578285,1,1
90692,374995.7859,3456490.519,1.095514046,99,0,942,6.735515594,204.9252319,8.827297211,0,13.66637707,13.66637707,1363,134,2,4834.589033,1,1
90693,374967.1229,3456499.683,1.151687958,99,0,942,6.735515594,204.9252319,8.827297211,0,16.96931149,16.96931149,1722,114,2,2122.482266,1,1
